Station, Station Name, Elevation, Latitude, Longitude, Date, DPNP, DPNT, DPT90, DX32,Normalized DPNT,Normalized Elevation,Normalized DPNP, DPNT Class, Elevation Class, DPNP Class, Normalized Latitude, Normalized Longitude, Latitude Class, Longitude Class
COOP:049203,VACAVILLE NUT TREE AIRPORT CA US,33.2,38.3775,-121.9575,9,21,13,17,0,0.513557142,-1.117059407,0.209014796, Normal, Low, Normal,-0.186430333,-1.843728239,Central,West
COOP:247382,SAVAGE MT US,602,47.4536,-104.3379,9,-45,-12,2,0,-1.548900756,0.107230764,-0.349044353, Cold, Normal, Normal,1.638031199,-0.517861477,North,Central
COOP:405035,LANCASTER EDGAR EVINS TN US,192,36.0827,-85.826,9,-56,5,0,0,-0.146429386,-0.775256877,-0.442054211, Normal, Normal, Normal,-0.64772696,0.875150448,Central,Central
COOP:094648,JASPER 1 NNW GA US,446.5,34.4758,-84.4461,9,2,5,0,0,-0.146429386,-0.227468817,0.048361404, Normal, Normal, Normal,-0.97074315,0.978987285,Central,Central
COOP:081986,CRESTVIEW BOB SIKES AIRPORT FL US,57.9,30.77972,-86.5225,9,-353,25,21,0,1.503536932,-1.063894908,-2.95332038, Warm, Low, Very Dry,-1.713722599,0.822739144,South,Central
COOP:518549,PUU O HOKU RANCH 542.1 HI US,205.4,21.1447,-156.7329,9,0,-3,0,0,-0.806415913,-0.746414598,0.031450521, Normal, Normal, Normal,-3.650537237,-4.460561028,Far South,Far West
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,9,-274,13,3,0,0.513557142,-1.180555469,-2.28534049, Normal, Low, Very Dry,0.614245368,1.990002455,Central,East
COOP:020100,ALAMO DAM AZ US,393.2,34.228,-113.5777,9,209,9,29,0,0.183563878,-0.34219221,1.798637825, Normal, Normal, Wet,-1.020555466,-1.21315216,South,West
COOP:461579,CHARLESTON WSFO WV US,279.8,38.3138,-81.7186,9,-37,8,0,0,0.101065562,-0.586275377,-0.28140082, Normal, Normal, Normal,-0.199235194,1.184230401,Central,East
COOP:081978,CRESCENT CITY FL US,16.2,29.425,-81.5161,9,10,-16,4,0,-1.87889402,-1.153650358,0.116004937, Cold, Low, Normal,-1.986046011,1.199468432,South,East
COOP:461570,CHARLESTON YEAGER AIRPORT WV US,277.4,38.3794,-81.59,9,124,3,0,0,-0.311426018,-0.591441158,1.079925285, Normal, Normal, Wet,-0.186048398,1.193907491,Central,East
COOP:035018,MOUNTAINBURG 2 NE AR US,241.7,35.6494,-94.1541,9,159,5,6,0,-0.146429386,-0.668282155,1.375865743, Normal, Normal, Wet,-0.734828158,0.248464769,Central,Central
COOP:411761,CLARENDON TX US,850.4,34.9414,-100.9126,9,-160,-5,7,0,-0.971412545,0.64188913,-1.321420142, Normal, Normal, Dry,-0.877149063,-0.260109234,Central,Central
COOP:356820,POWERS OR US,70.1,42.8886,-124.0688,9,28,0,0,0,-0.558920965,-1.037635519,0.268202887, Normal, Low, Normal,0.720382992,-2.002602589,Central,West
COOP:099291,WEST POINT GA US,175.3,32.879,-85.1809,9,0,0,0,0,-0.558920965,-0.811202105,0.031450521, Normal, Normal, Normal,-1.291729055,0.923693925,South,Central
COOP:042012,CORCORAN IRRIG DIST CA US,61,36.0975,-119.5817,9,-14,40,24,0,2.741011671,-1.05722244,-0.086925662, Very Warm, Low, Normal,-0.644751891,-1.664950387,Central,West
COOP:348900,TISHOMINGO 6 N MESONET OK US,267.9,34.3326,-96.679,9,0,0,9,0,-0.558920965,-0.611889043,0.031450521, Normal, Normal, Normal,-0.99952896,0.05846721,Central,Central
COOP:503304,GLENNALLEN KCAM AK US,421.5,62.1086,-145.5328,9,48,10,0,0,0.266062194,-0.281279039,0.43731172, Normal, Normal, Normal,4.583953318,-3.617758676,Far North,West
COOP:205390,MERRILL 1 N MI US,203.6,43.4155,-83.2894,9,0,0,0,0,-0.558920965,-0.750288934,0.031450521, Normal, Normal, Normal,0.826299496,1.066028426,Central,East
COOP:067958,STAFFORDVILLE CT US,224.3,41.9984,-72.2606,9,-200,5,0,0,-0.146429386,-0.70573407,-1.659637808, Normal, Normal, Dry,0.541436566,1.895940532,Central,East
COOP:036928,SUBIACO AR US,152.4,35.3028,-93.6369,9,-45,-8,5,0,-1.218907492,-0.860492268,-0.349044353, Cold, Normal, Normal,-0.804501076,0.28738383,Central,Central
COOP:252680,ELSMERE NE US,808.9,42.1717,-100.0106,9,-21,5,5,0,-0.146429386,0.552564161,-0.146113754, Normal, Normal, Normal,0.576273025,-0.192234151,Central,Central
COOP:167738,RED RIVER RESEARCH STATION LA US,47.2,32.4219,-93.638,9,-136,16,13,0,0.761052089,-1.086925683,-1.118489543, Normal, Low, Dry,-1.383614486,0.287301056,South,Central
COOP:247342,SAND CREEK MT US,887,47.5775,-108.7272,9,87,10,2,0,0.266062194,0.720667295,0.767073944, Normal, Normal, Normal,1.662937357,-0.848154275,North,Central
COOP:036920,STUTTGART 9 ESE AR US,60.4,34.4744,-91.4172,9,-144,11,4,0,0.34856051,-1.058513885,-1.186133076, Normal, Low, Dry,-0.971024575,0.45441523,Central,Central
COOP:020159,ALPINE AZ US,2453.6,33.8492,-109.1469,9,122,45,0,0,3.153503251,4.092631046,1.063014402, Very Warm, Very High, Wet,-1.096701171,-0.879736506,South,Central
COOP:348879,TIPTON 4 S OK US,386.8,34.43972,-99.1375,9,0,0,11,0,-0.558920965,-0.355967627,0.031450521, Normal, Normal, Normal,-0.977995887,-0.126533779,Central,Central
COOP:511303,HAWAII VOL NATIONAL PARK HQ 54 HI US,1210.4,19.4297,-155.2562,9,-28,0,0,0,-0.558920965,1.416756327,-0.205301845, Normal, High, Normal,-3.995283497,-4.349440035,Far South,Far West
COOP:340830,BLANCHARD 2 SSW OK US,388.6,35.11833,-97.67,9,-307,22,14,0,1.256041985,-0.352093291,-2.564370064, Warm, Normal, Very Dry,-0.841582908,-0.016105082,Central,Central
COOP:354622,LA GRANDE OR US,839.7,45.3167,-118.0747,9,-19,32,3,0,2.081025144,0.618858355,-0.12920287, Very Warm, Normal, Normal,1.208475349,-1.551549333,North,West
COOP:343628,GOODWELL RESEARCH STATION OK US,999.1,36.5913,-101.618,9,0,-7,3,0,-1.136409177,0.96195233,0.031450521, Cold, Normal, Normal,-0.54548909,-0.313190258,Central,Central
COOP:190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,9,0,0,2,0,-0.558920965,-0.77848549,0.031450521, Normal, Normal, Normal,0.584434365,1.982244228,Central,East
COOP:138706,WATERLOO MUNICIPAL AIRPORT IA US,264.6,42.5544,-92.4011,9,-97,-16,1,0,-1.87889402,-0.618991992,-0.788727319, Cold, Normal, Normal,0.6532027,0.38037721,Central,Central
COOP:247425,SCOBEY 4 NW MT US,723.6,48.8306,-105.4758,9,-39,-10,2,0,-1.383904124,0.368963684,-0.298311703, Cold, Normal, Normal,1.914833298,-0.603487927,North,Central
COOP:232981,FORT LEONARD WOOD MO US,325.5,37.748,-92.1049,9,0,6,4,0,-0.06393107,-0.487910291,0.031450521, Normal, Normal, Normal,-0.312971307,0.402666123,Central,Central
COOP:664614,HUMACAO NATURAL RESERVE US,2.7,18.1505,-66.7719,9,0,0,0,0,-0.558920965,-1.182707878,0.031450521, Normal, Low, Normal,-4.252426013,2.308962672,Far South,Far East
COOP:143153,GOODLAND RENNER FIELD KS US,1114.3,39.36722,-101.69333,9,82,7,3,0,0.018567246,1.209909833,0.724796736, Normal, High, Normal,0.012521427,-0.318858806,Central,Central
COOP:368400,SPRINGTOWN 1 NNE PA US,262.1,40.5711,-75.2781,9,-317,16,2,0,0.761052089,-0.624373014,-2.648924481, Normal, Normal, Very Dry,0.25452325,1.668875051,Central,East
COOP:354606,LACOMB 3 NNE OR US,158.5,44.6253,-122.7189,9,51,22,3,0,1.256041985,-0.847362574,0.462678045, Warm, Normal, Normal,1.069491347,-1.901023238,North,West
COOP:049152,U C L A CA US,131.1,34.0697,-118.4427,9,-25,46,5,0,3.236001566,-0.906338578,-0.17993552, Very Warm, Normal, Normal,-1.052376652,-1.579241163,South,West
COOP:511339,HAWI 168 HI US,176.8,20.2402,-155.8388,9,0,17,0,0,0.843550405,-0.807973492,0.031450521, Normal, Normal, Normal,-3.832358224,-4.393280416,Far South,Far West
COOP:418996,THOMPSONS 3 WSW TX US,21.3,29.4821,-95.6314,9,41,13,21,0,0.513557142,-1.142673073,0.378123628, Normal, Low, Normal,-1.97456787,0.137298627,South,Central
COOP:096838,PATTERSON GA US,32,31.3781,-82.1292,9,0,26,13,0,1.586035248,-1.119642298,0.031450521, Warm, Low, Normal,-1.593437312,1.15333294,South,East
COOP:411810,CLEVELAND TX US,59.7,30.3637,-95.084,9,308,-3,9,0,-0.806415913,-1.060020572,2.635726548, Normal, Low, Very Wet,-1.797350201,0.178490224,South,Central
COOP:245144,LOLO HOT SPRINGS MT US,1272.5,46.7258,-114.533,9,0,0,0,0,-0.558920965,1.550420918,0.031450521, Normal, High, Normal,1.491730133,-1.285038043,North,West
COOP:122620,ELNORA IN US,145.7,38.8701,-87.0917,9,0,0,3,0,-0.558920965,-0.874913408,0.031450521, Normal, Normal, Normal,-0.087408754,0.779907107,Central,Central
COOP:445880,MUSTOE 1 SW VA US,725.4,38.3311,-79.6586,9,-296,3,0,0,-0.311426018,0.37283802,-2.471360206, Normal, Normal, Very Dry,-0.195757578,1.339244449,Central,East
COOP:130923,BRITT IA US,378,43.1016,-93.8013,9,117,-18,0,0,-2.043890652,-0.374908825,1.020737194, Very Cold, Normal, Wet,0.763199874,0.275012806,Central,Central
COOP:033734,JONESBORO 2 NE AR US,94.5,35.849,-90.6589,9,-120,13,9,0,0.513557142,-0.985116743,-0.983202477, Normal, Normal, Normal,-0.69470492,0.511476955,Central,Central
COOP:042081,COVELO CA US,430.7,39.8158,-123.2444,9,0,0,0,0,-0.558920965,-0.261476877,0.031450521, Normal, Normal, Normal,0.102694183,-1.94056687,Central,West
COOP:294862,LAS VEGAS WASTE WATER PLANT NM US,1935.2,35.5677,-105.213,9,0,0,0,0,-0.558920965,2.976822283,0.031450521, Normal, Very High, Normal,-0.751251347,-0.583712348,Central,Central
COOP:049122,UKIAH CA US,193.9,39.1466,-123.2102,9,0,0,0,0,-0.558920965,-0.7711673,0.031450521, Normal, Normal, Normal,-0.031827214,-1.937993336,Central,West
COOP:132110,DECORAH IA US,262.1,43.3043,-91.7952,9,-64,-3,0,0,-0.806415913,-0.624373014,-0.509697744, Normal, Normal, Normal,0.803946269,0.425970905,Central,Central
COOP:259193,WESTON 3 NW NE US,406.9,41.2211,-96.7775,9,43,-26,0,0,-2.703877179,-0.312704208,0.395034512, Very Cold, Normal, Normal,0.385185098,0.051055131,Central,Central
COOP:338025,STEUBENVILLE OH US,302.4,40.3765,-80.6283,9,-243,-7,0,0,-1.136409177,-0.537630936,-2.023221799, Cold, Normal, Very Dry,0.215405103,1.266274972,Central,East
COOP:423348,GRANTSVILLE 2 W UT US,1386.8,40.602,-112.5076,9,81,24,5,0,1.421038617,1.796441253,0.716341294, Warm, High, Normal,0.260734714,-1.132627629,Central,West
COOP:418942,TEXARKANA TX US,118.9,33.4368,-94.0773,9,-197,15,13,0,0.678553773,-0.932597966,-1.634271483, Normal, Normal, Dry,-1.179601088,0.254243934,South,Central
COOP:369050,UNIONTOWN 1 NE PA US,291.4,39.915,-79.7191,9,-130,6,1,0,-0.06393107,-0.561307434,-1.067756893, Normal, Normal, Dry,0.122635192,1.334691852,Central,East
COOP:143100,GLEN ELDER LAKE KS US,457.2,39.5038,-98.315,9,-90,-50,3,0,-4.683836761,-0.204438042,-0.729539227, Very Cold, Normal, Normal,0.039976497,-0.064641034,Central,Central
COOP:245153,LOMA 1 WNW MT US,785.8,47.9362,-110.5023,9,-10,0,3,0,-0.558920965,0.502843516,-0.053103895, Normal, Normal, Normal,1.735042595,-0.98172973,North,Central
COOP:049111,TWITCHELL DAM CA US,177.4,34.988,-120.3211,9,-19,-46,0,0,-4.353843497,-0.806682046,-0.12920287, Very Cold, Normal, Normal,-0.867781614,-1.720589895,Central,West
COOP:411800,CLEBURNE TX US,238.7,32.3138,-97.4061,9,-297,12,12,0,0.431058826,-0.674739382,-2.479815648, Normal, Normal, Very Dry,-1.405344557,0.003753271,South,Central
COOP:193505,HAVERHILL MA US,6.1,42.7594,-71.0602,9,-267,4,0,0,-0.228927702,-1.175389688,-2.226152399, Normal, Low, Very Dry,0.694411437,1.986270078,Central,East
COOP:248902,WHITEFISH MT US,944.9,48.408,-114.3594,9,0,0,0,0,-0.558920965,0.845291769,0.031450521, Normal, Normal, Normal,1.829882995,-1.271974724,North,West
COOP:369042,UNION CITY FILTRATION PLANT PA US,426.7,41.9004,-79.861,9,0,0,0,0,-0.558920965,-0.270086513,0.031450521, Normal, Normal, Normal,0.52173678,1.324013943,Central,East
COOP:010655,BELLE MINA AL US,183.8,34.6891,-86.8819,9,-261,21,3,0,1.173543669,-0.79290663,-2.175419749, Warm, Normal, Very Dry,-0.927865962,0.79569446,Central,Central
COOP:021282,CAREFREE AZ US,771.1,33.8161,-111.9019,9,333,6,22,0,-0.06393107,0.471203106,2.847112589, Normal, Normal, Very Wet,-1.103354874,-1.087048984,South,West
COOP:295937,MOSQUERO 1 NE NM US,1665.7,35.8022,-103.9438,9,98,9,4,0,0.183563878,2.39674809,0.860083802, Normal, Very High, Normal,-0.704112573,-0.488205634,Central,Central
COOP:132171,DENISON IA US,427,42.0363,-95.3288,9,252,-37,0,0,-3.611358654,-0.26944079,2.162221816, Very Cold, Normal, Very Wet,0.549055157,0.160069137,Central,Central
COOP:248930,WHITE SULPHUR SPRNGS 2 MT US,1536.2,46.5436,-110.9,9,23,5,0,0,-0.146429386,2.11801114,0.225925679, Normal, Very High, Normal,1.455104612,-1.011656471,North,West
COOP:043191,FORT ROSS CA US,34.1,38.515,-123.2447,9,32,0,0,0,-0.558920965,-1.115122239,0.302024654, Normal, Low, Normal,-0.158790326,-1.940589445,Central,West
COOP:242421,DIVIDE MT US,1630.7,45.751,-112.7547,9,-46,3,0,0,-0.311426018,2.321413779,-0.357499795, Normal, Very High, Normal,1.295777565,-1.15122179,North,West
COOP:302953,FORT PLAIN NY US,93,42.9383,-74.6228,9,0,0,0,0,-0.558920965,-0.988345356,0.031450521, Normal, Normal, Normal,0.730373598,1.718186073,Central,East
COOP:422253,DUCHESNE UT US,1682.5,40.1677,-110.395,9,183,19,0,0,1.008547037,2.432908559,1.578796342, Warm, Very High, Wet,0.173432498,-0.973655455,Central,Central
COOP:668812,SAN JUAN L M MARIN INTERNATIONAL AIRPORT US,2.7,18.4325,-66.01083,9,51,-2,9,0,-0.723917597,-1.182707878,0.462678045, Normal, Low, Normal,-4.195738873,2.366232838,Far South,Far East
COOP:137669,SIDNEY 1 SSE IA US,347.5,40.736,-95.643,9,99,-21,1,0,-2.291385599,-0.440557296,0.868539244, Very Cold, Normal, Normal,0.287671156,0.136425732,Central,Central
COOP:248957,WIBAUX 2 E MT US,821.7,46.9878,-104.1567,9,14,-14,1,0,-1.713897388,0.580114995,0.149826704, Cold, Normal, Normal,1.544396909,-0.504226261,North,Central
COOP:668814,WEATHER FORECAST OFFICE SAN JUAN US,3,18.4312,-65.9917,9,0,0,10,0,-0.558920965,-1.182062155,0.031450521, Normal, Low, Normal,-4.196000197,2.367672362,Far South,Far East
COOP:137664,SIBLEY 3 NE IA US,466,43.4047,-95.7483,9,-110,1,0,0,-0.476422649,-0.185496844,-0.89864806, Normal, Normal, Normal,0.824128499,0.128501956,Central,Central
COOP:446999,RADFROD 3 N VA US,548.6,37.2008,-80.5864,9,120,15,0,0,0.678553773,-0.00770787,1.046103519, Normal, Normal, Wet,-0.422968481,1.269427928,Central,East
COOP:295968,MOUNTAINAIR 8 NW NM US,2033.6,34.6241,-106.3102,9,0,12,2,0,0.431058826,3.188619316,0.031450521, Normal, Very High, Normal,-0.940932146,-0.666276141,Central,Central
COOP:137678,SIGOURNEY IA US,243.8,41.3328,-92.1975,9,163,-17,0,0,-1.961392336,-0.663762097,1.409687509, Cold, Normal, Wet,0.407638834,0.395698016,Central,Central
COOP:295960,MOUNTAIN PARK NM US,2073.9,32.9539,-105.8226,9,651,-14,0,0,-1.713897388,3.275361394,5.535943033, Cold, Very High, Very Wet,-1.276672789,-0.629584466,South,Central
