COOP:138688,WASHINGTON IA US,209.4,41.2824,-91.7078,5,-329,9,0,0,0.421326935,-0.737348573,-2.847114597
COOP:505136,KUPARUK AK US,19.5,70.3289,-149.6114,5,68,55,0,12,4.328286199,-1.14585576,0.783602927
COOP:368361,SPRINGBORO 3 WNW PA US,306.3,41.8162,-80.4249,5,105,10,0,0,0.506260832,-0.528900198,1.121982142
COOP:417458,RAYMONDVILLE TX US,9.4,26.4819,-97.8097,5,40,-35,11,0,-3.315764535,-1.167582577,0.527532169
COOP:035036,MOUNTAIN HOME 1 NNW AR US,243.8,36.3458,-92.3939,5,-104,-2,1,0,-0.512945932,-0.663348324,-0.789403154
COOP:049203,VACAVILLE NUT TREE AIRPORT CA US,33.2,38.3775,-121.9575,5,-70,14,7,0,0.84599642,-1.116384731,-0.478460092
COOP:247382,SAVAGE MT US,602,47.4536,-104.3379,5,28,-2,0,0,-0.512945932,0.107200778,0.417787559
COOP:405035,LANCASTER EDGAR EVINS TN US,192,36.0827,-85.826,5,-412,17,0,0,1.100798112,-0.774778931,-3.606181485
COOP:094648,JASPER 1 NNW GA US,446.5,34.4758,-84.4461,5,91,-7,0,0,-0.937615418,-0.22730616,0.993946763
COOP:081986,CRESTVIEW BOB SIKES AIRPORT FL US,57.9,30.77972,-86.5225,5,248,7,10,0,0.251459141,-1.063250831,2.429772081
COOP:518549,PUU O HOKU RANCH 542.1 HI US,205.4,21.1447,-156.7329,5,0,-1,0,0,-0.428012035,-0.745953253,0.161716802
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,5,-63,8,0,0,0.336393038,-1.179844246,-0.414442402
COOP:020100,ALAMO DAM AZ US,393.2,34.228,-113.5777,5,-10,11,24,0,0.591194729,-0.341963523,0.07026296
COOP:461579,CHARLESTON WSFO WV US,279.8,38.3138,-81.7186,5,-234,13,0,0,0.761062523,-0.585906203,-1.978303099
COOP:081978,CRESCENT CITY FL US,16.2,29.425,-81.5161,5,198,1,4,0,-0.258144241,-1.152954621,1.972502871
COOP:461570,CHARLESTON YEAGER AIRPORT WV US,277.4,38.3794,-81.59,5,-243,15,0,0,0.930930317,-0.591069011,-2.060611557
COOP:138693,WASHTA IA US,353.6,42.5738,-95.7133,5,0,0,1,0,-0.343078138,-0.427149855,0.161716802
COOP:035018,MOUNTAINBURG 2 NE AR US,241.7,35.6494,-94.1541,5,-98,-26,2,0,-2.551359462,-0.667865781,-0.734530849
COOP:411761,CLARENDON TX US,850.4,34.9414,-100.9126,5,-35,3,11,0,-0.088276447,0.641551412,-0.158371645
COOP:356820,POWERS OR US,70.1,42.8886,-124.0688,5,-65,0,0,0,-0.343078138,-1.037006557,-0.432733171
COOP:099291,WEST POINT GA US,175.3,32.879,-85.1809,5,0,0,0,0,-0.343078138,-0.81070347,0.161716802
COOP:042012,CORCORAN IRRIG DIST CA US,61,36.0975,-119.5817,5,-26,31,16,0,2.28987267,-1.056582204,-0.076063187
COOP:348900,TISHOMINGO 6 N MESONET OK US,267.9,34.3326,-96.679,5,0,0,1,0,-0.343078138,-0.611505126,0.161716802
COOP:503304,GLENNALLEN KCAM AK US,421.5,62.1086,-145.5328,5,-61,41,0,0,3.139211641,-0.281085411,-0.396151634
COOP:205390,MERRILL 1 N MI US,203.6,43.4155,-83.2894,5,0,0,0,0,-0.343078138,-0.749825359,0.161716802
COOP:067958,STAFFORDVILLE CT US,224.3,41.9984,-72.2606,5,102,-11,0,0,-1.277351006,-0.705296139,1.094545989
COOP:036928,SUBIACO AR US,152.4,35.3028,-93.6369,5,222,-20,2,0,-2.041756079,-0.859965264,2.191992092
COOP:252680,ELSMERE NE US,808.9,42.1717,-100.0106,5,-254,-6,5,0,-0.852681521,0.552277856,-2.161210783
COOP:167738,RED RIVER RESEARCH STATION LA US,47.2,32.4219,-93.638,5,108,-16,1,0,-1.702020491,-1.08626835,1.149418294
COOP:247342,SAND CREEK MT US,887,47.5775,-108.7272,5,-160,-2,0,0,-0.512945932,0.720284234,-1.301544669
COOP:036920,STUTTGART 9 ESE AR US,60.4,34.4744,-91.4172,5,71,3,0,0,-0.088276447,-1.057872906,0.811039079
COOP:020159,ALPINE AZ US,2453.6,33.8492,-109.1469,5,-46,0,0,0,-0.343078138,4.090307191,-0.258970871
COOP:348879,TIPTON 4 S OK US,386.8,34.43972,-99.1375,5,0,0,13,0,-0.343078138,-0.355731011,0.161716802
COOP:511303,HAWAII VOL NATIONAL PARK HQ 54 HI US,1210.4,19.4297,-155.2562,5,0,0,0,0,-0.343078138,1.415972619,0.161716802
COOP:340830,BLANCHARD 2 SSW OK US,388.6,35.11833,-97.67,5,-358,5,4,0,0.081591347,-0.351858905,-3.112330738
COOP:354622,LA GRANDE OR US,839.7,45.3167,-118.0747,5,0,14,0,0,0.84599642,0.618533892,0.161716802
COOP:343628,GOODWELL RESEARCH STATION OK US,999.1,36.5913,-101.618,5,119,19,8,0,1.270665906,0.961430394,1.25001752
COOP:190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,5,0,0,0,0,-0.343078138,-0.778005686,0.161716802
COOP:138706,WATERLOO MUNICIPAL AIRPORT IA US,264.6,42.5544,-92.4011,5,-187,-4,0,0,-0.682813726,-0.618603987,-1.548470042
COOP:247425,SCOBEY 4 NW MT US,723.6,48.8306,-105.4758,5,12,-7,1,0,-0.937615418,0.368783053,0.271461412
COOP:232981,FORT LEONARD WOOD MO US,325.5,37.748,-92.1049,5,0,26,2,0,1.865203185,-0.487597733,0.161716802
COOP:664614,HUMACAO NATURAL RESERVE US,2.7,18.1505,-66.7719,5,0,0,0,0,-0.343078138,-1.181995416,0.161716802
COOP:143153,GOODLAND RENNER FIELD KS US,1114.3,39.36722,-101.69333,5,-120,0,1,0,-0.343078138,1.20924518,-0.935729301
COOP:368400,SPRINGTOWN 1 NNE PA US,262.1,40.5711,-75.2781,5,520,16,0,0,1.015864214,-0.623981913,4.91731658
COOP:354606,LACOMB 3 NNE OR US,158.5,44.6253,-122.7189,5,-89,17,1,0,1.100798112,-0.846843127,-0.652222391
COOP:049152,U C L A CA US,131.1,34.0697,-118.4427,5,-31,58,5,0,4.58308789,-0.905785185,-0.121790108
COOP:511339,HAWI 168 HI US,176.8,20.2402,-155.8388,5,0,0,0,0,-0.343078138,-0.807476715,0.161716802
COOP:418996,THOMPSONS 3 WSW TX US,21.3,29.4821,-95.6314,5,357,-14,5,0,-1.532152697,-1.141983654,3.426618957
COOP:096838,PATTERSON GA US,32,31.3781,-82.1292,5,0,21,12,0,1.4405337,-1.118966135,0.161716802
COOP:411810,CLEVELAND TX US,59.7,30.3637,-95.084,5,541,-32,0,0,-3.060962844,-1.059378725,5.109369648
COOP:245144,LOLO HOT SPRINGS MT US,1272.5,46.7258,-114.533,5,0,0,0,0,-0.343078138,1.549560278,0.161716802
COOP:122620,ELNORA IN US,145.7,38.87,-87.09167,5,0,0,0,0,-0.343078138,-0.874378103,0.161716802
COOP:445880,MUSTOE 1 SW VA US,725.4,38.3311,-79.6586,5,-5,8,0,0,0.336393038,0.372655159,0.115989881
COOP:130923,BRITT IA US,378,43.1016,-93.8013,5,0,0,0,0,-0.343078138,-0.374661307,0.161716802
COOP:033734,JONESBORO 2 NE AR US,94.5,35.849,-90.6589,5,92,7,5,0,0.251459141,-0.984518008,1.003092147
COOP:042081,COVELO CA US,430.7,39.8158,-123.2444,5,0,0,0,0,-0.343078138,-0.261294647,0.161716802
COOP:294862,LAS VEGAS WASTE WATER PLANT NM US,1935.2,35.5677,-105.213,5,0,0,0,0,-0.343078138,2.975140652,0.161716802
COOP:049122,UKIAH CA US,193.9,39.1466,-123.2102,5,0,0,0,0,-0.343078138,-0.770691708,0.161716802
COOP:132110,DECORAH IA US,262.1,43.3043,-91.7952,5,-272,-3,0,0,-0.597879829,-0.623981913,-2.325827698
COOP:259193,WESTON 3 NW NE US,406.9,41.2211,-96.7775,5,217,1,1,0,-0.258144241,-0.312492493,2.146265171
COOP:338025,STEUBENVILLE OH US,302.4,40.3765,-80.6283,5,85,-10,0,0,-1.192417109,-0.537289761,0.939074458
COOP:423348,GRANTSVILLE 2 W UT US,1386.8,40.602,-112.5076,5,-56,20,2,0,1.355599803,1.795439011,-0.350424713
COOP:418942,TEXARKANA TX US,118.9,33.4368,-94.0773,5,74,-15,1,0,-1.617086594,-0.93202946,0.838475232
COOP:369050,UNIONTOWN 1 NE PA US,291.4,39.915,-79.7191,5,34,16,1,0,1.015864214,-0.560952631,0.472659864
COOP:143100,GLEN ELDER LAKE KS US,457.2,39.5038,-98.315,5,-257,4,1,0,-0.00334255,-0.204288641,-2.188646935
COOP:245153,LOMA 1 WNW MT US,785.8,47.9362,-110.5023,5,-95,-11,1,0,-1.277351006,0.502585828,-0.707094696
COOP:049111,TWITCHELL DAM CA US,177.4,34.988,-120.3211,5,-38,8,6,0,0.336393038,-0.806186013,-0.185807798
COOP:411800,CLEBURNE TX US,238.7,32.3138,-97.4061,5,240,-17,3,0,-1.786954388,-0.674319291,2.356609007
COOP:193505,HAVERHILL MA US,6.1,42.7594,-71.0602,5,-177,5,0,0,0.081591347,-1.174681438,-1.4570162
COOP:248902,WHITEFISH MT US,944.9,48.408,-114.3594,5,-98,9,0,0,0.421326935,0.844836979,-0.734530849
COOP:369042,UNION CITY FILTRATION PLANT PA US,426.7,41.9004,-79.861,5,0,0,0,0,-0.343078138,-0.269899327,0.161716802
COOP:010655,BELLE MINA AL US,183.8,34.6891,-86.8819,5,-204,3,0,0,-0.088276447,-0.792418525,-1.703941573
COOP:021282,CAREFREE AZ US,771.1,33.8161,-111.9019,5,0,0,11,0,-0.343078138,0.470963629,0.161716802
COOP:295937,MOSQUERO 1 NE NM US,1665.7,35.8022,-103.9438,5,137,-10,0,0,-1.192417109,2.395400331,1.414634436
COOP:132171,DENISON IA US,427,42.0363,-95.3288,5,126,-26,1,0,-2.551359462,-0.269253976,1.31403521
COOP:248930,WHITE SULPHUR SPRNGS 2 MT US,1536.2,46.5436,-110.9,5,-77,-3,0,0,-0.597879829,2.116823813,-0.542477781
COOP:043191,FORT ROSS CA US,34.1,38.515,-123.2447,5,-126,0,0,0,-0.343078138,-1.114448678,-0.990601606
COOP:242421,DIVIDE MT US,1630.7,45.751,-112.7547,5,-146,12,0,0,0.676128626,2.32010938,-1.17350929
COOP:302953,FORT PLAIN NY US,93,42.9383,-74.6228,5,0,0,0,0,-0.343078138,-0.987744763,0.161716802
COOP:422253,DUCHESNE UT US,1682.5,40.1677,-110.395,5,-35,2,0,0,-0.173210344,2.431539987,-0.158371645
COOP:668812,SAN JUAN L M MARIN INTERNATIONAL AIRPORT US,2.7,18.4325,-66.01083,5,299,-7,5,0,-0.937615418,-1.181995416,2.896186674
COOP:137669,SIDNEY 1 SSE IA US,347.5,40.736,-95.643,5,-234,10,1,0,0.506260832,-0.440271993,-1.978303099
COOP:248957,WIBAUX 2 E MT US,821.7,46.9878,-104.1567,5,24,-6,0,0,-0.852681521,0.579812832,0.381206022
COOP:668814,WEATHER FORECAST OFFICE SAN JUAN US,3,18.4312,-65.9917,5,0,0,4,0,-0.343078138,-1.181350065,0.161716802
COOP:137664,SIBLEY 3 NE IA US,466,43.4047,-95.7483,5,-227,-6,1,0,-0.852681521,-0.185358345,-1.91428541
COOP:446999,RADFROD 3 N VA US,548.6,37.2008,-80.5864,5,-82,30,0,0,2.204938773,-0.007671701,-0.588204702
COOP:295968,MOUNTAINAIR 8 NW NM US,2033.6,34.6241,-106.3102,5,0,-20,0,0,-2.041756079,3.186815782,0.161716802
COOP:137678,SIGOURNEY IA US,243.8,41.3328,-92.1975,5,-189,-1,0,0,-0.428012035,-0.663348324,-1.56676081
COOP:295960,MOUNTAIN PARK NM US,2073.9,32.9539,-105.8226,5,-86,-44,0,0,-4.080169608,3.273507934,-0.624786239
COOP:160103,ALEXANDRIA 5 SSE LA US,25.9,31.2488,-92.4488,5,-221,-8,0,0,-1.022549315,-1.132088272,-1.859413104
COOP:043182,FORT JONES RNG STATION CA US,830.6,41.6,-122.8478,5,0,0,2,0,-0.343078138,0.598958245,0.161716802
COOP:506147,NABESNA AK US,890,62.3977,-142.9966,5,-8,18,0,0,1.185732009,0.726737744,0.088553728
COOP:295965,MOUNTAINAIR NM US,1987.3,34.5208,-106.2605,5,-41,-20,0,0,-2.041756079,3.08721661,-0.21324395
COOP:462622,EAST LYNN LAKE WV US,201.8,38.1436,-82.3828,5,0,0,0,0,-0.343078138,-0.753697465,0.161716802
COOP:043157,FORT BIDWELL CA US,1444.4,41.8715,-120.1574,5,-91,22,0,0,1.525467597,1.919346405,-0.67051316
COOP:116011,NASHVILLE 1 E IL US,156.4,38.343,-89.3586,5,-166,7,0,0,0.251459141,-0.851360584,-1.356416974
COOP:021248,CANYON DE CHELLY AZ US,1709.9,36.1533,-109.5394,5,-20,-11,3,0,-1.277351006,2.490482046,-0.021190882
COOP:137613,SHENANDOAH IA US,297.2,40.7672,-95.38,5,-254,10,1,0,0.506260832,-0.548475845,-2.161210783
COOP:343660,FREEDOM 16 NNE MESONET OK US,554.7,36.98694,-99.01083,5,0,0,13,0,-0.343078138,0.005450436,0.161716802
COOP:043161,FORT BRAGG 5 N CA US,37.5,39.5091,-123.7566,5,-156,31,0,0,2.28987267,-1.107134699,-1.264963132
COOP:116025,NEOGA 4 NW IL US,190.5,39.3535,-88.4999,5,28,10,0,0,0.506260832,-0.778005686,0.417787559
COOP:300687,BINGHAMTON GREATER AP NY US,486.2,42.2068,-75.98,5,65,26,0,0,1.865203185,-0.141904711,0.756166774
COOP:295908,MORIARTY 1 NE NM US,1895.9,35.0128,-106.045,5,-9,-28,0,0,-2.721227256,2.89059967,0.079408344
COOP:166686,NEW ROADS LA US,13.7,30.7268,-91.3672,5,643,-26,5,0,-2.551359462,-1.158332546,6.042198836
COOP:210190,ANDOVER 1 N MN US,274,45.25333,-93.29278,5,1,-1,0,0,-0.428012035,-0.598382989,0.170862186
COOP:340818,BLACKWELL OK US,307.8,36.8048,-97.2764,5,-11,22,10,0,1.525467597,-0.525673442,0.061117576
COOP:243098,FORSYTH MT US,766.6,46.2719,-106.6744,5,92,2,1,0,-0.173210344,0.461283364,1.003092147
COOP:340810,BLACKWELL 4 SSE MESONET OK US,303.9,36.75417,-97.25444,5,0,0,9,0,-0.343078138,-0.534063006,0.161716802
COOP:253660,HASTINGS 4 N NE US,590.7,40.6471,-98.3835,5,-179,13,2,0,0.761062523,0.082892557,-1.475306968
COOP:093658,GEORGETOWN 4 E GA US,149.4,31.8966,-85.0375,5,72,-15,0,0,-1.617086594,-0.866418774,0.820184463
COOP:356749,PORTLAND KGW TV OR US,48.5,45.5181,-122.6894,5,24,24,2,0,1.695335391,-1.083471829,0.381206022
COOP:300870,BREWERTON LOCK 23 NY US,114.9,43.2386,-76.1964,5,50,17,0,0,1.100798112,-0.94063414,0.618986011
COOP:216565,PIPESTONE MN US,519.7,44.0138,-96.3258,5,-92,-10,0,0,-1.192417109,-0.069840515,-0.679658544
COOP:210157,AMBOY MN US,313.9,43.8835,-94.1665,5,-112,-1,1,0,-0.428012035,-0.512551305,-0.862566228
COOP:244506,JOLIET MT US,1172.9,45.473,-109.0098,5,-63,-21,0,0,-2.126689976,1.335303744,-0.414442402
COOP:144559,LAWRENCE KS US,306.3,38.9583,-95.2513,5,-300,14,0,0,0.84599642,-0.528900198,-2.581898455
COOP:144560,LAWRENCE MUNICIPAL AIRPORT KS US,253.6,39.00778,-95.21167,5,-312,22,4,0,1.525467597,-0.642266858,-2.691643066
COOP:478229,STOUGHTON WI US,256,42.9108,-89.2133,5,-38,8,0,0,0.336393038,-0.63710405,-0.185807798
COOP:300889,BRIDGEHAMPTON NY US,18.3,40.946111,-72.306944,5,56,4,0,0,-0.00334255,-1.148437164,0.673858316
COOP:246893,RAYMOND BORDER STATION MT US,714.8,48.9976,-104.5751,5,303,-7,0,0,-0.937615418,0.349852757,2.932768211
COOP:462522,DUNLOW 1 SW WV US,365.8,37.9496,-82.4046,5,-147,15,0,0,0.930930317,-0.400905581,-1.182654674
COOP:253652,HASKELL AGRICULTURAL LAB NE US,445,42.3805,-96.9575,5,0,-7,0,0,-0.937615418,-0.230532915,0.161716802
COOP:253659,HASTINGS MUNICIPAL AIRPORT NE US,597.7,40.6005,-98.4258,5,-242,14,2,0,0.84599642,0.097950747,-2.051466172
COOP:244512,JOPLIN MT US,1012.9,48.5617,-110.767,5,-89,0,0,0,-0.343078138,0.99111654,-0.652222391
COOP:144531,LARNED NUMBER 2 KS US,618.7,38.1923,-99.0968,5,0,0,10,0,-0.343078138,0.143125317,0.161716802
COOP:093675,GERMANY VALLEY GA US,863.2,34.9089,-83.4575,5,0,0,0,0,-0.343078138,0.669086388,0.161716802
COOP:021314,CASA GRANDE NATIONAL MNUMT AZ US,432.5,32.9947,-111.5367,5,0,0,0,0,-0.343078138,-0.257422541,0.161716802
COOP:246862,RAPELJE MT US,1232.6,45.9635,-109.253,5,-5,3,0,0,-0.088276447,1.463728594,0.115989881
COOP:216547,PINE RIVER DAM MN US,381,46.66944,-94.10889,5,164,0,0,0,-0.343078138,-0.368207797,1.661559809
COOP:028590,TOHONO CHUL AZ US,770.2,32.3391,-110.9808,5,0,0,14,0,-0.343078138,0.469027576,0.161716802
COOP:426919,PLEASANT GROVE UT US,1436.2,40.3675,-111.7338,5,-136,22,2,0,1.525467597,1.90170681,-1.082055448
COOP:356750,PORTLAND NWSFO OR US,6.4,45.56056,-122.53806,5,-23,30,2,0,2.204938773,-1.174036087,-0.048627035
COOP:196486,PLYMOUTH KINGSTON MA US,13.7,41.982,-70.696,5,-90,26,0,0,1.865203185,-1.158332546,-0.661367775
COOP:356751,PORTLAND INTERNATIONAL AIRPORT OR US,5.8,45.5958,-122.6093,5,-8,29,1,0,2.120004876,-1.175326789,0.088553728
COOP:253630,HARTINGTON NE US,417.6,42.6166,-97.2608,5,-36,-3,0,0,-0.597879829,-0.289474974,-0.167517029
COOP:243013,FLATWILLOW 4 ENE MT US,1003.4,46.8217,-108.3724,5,-106,-4,0,0,-0.682813726,0.970680425,-0.807693923
COOP:210112,ALEXANDRIA MUNICIPAL AIRPORT MN US,431.6,45.8679,-95.3941,5,214,-7,0,0,-0.937615418,-0.259358594,2.118829018
COOP:244545,JUDITH GAP 13 E MT US,1585.9,46.6501,-109.48,5,31,13,0,0,0.761062523,2.223736963,0.445223711
COOP:508494,SITKA AIRPORT AK US,4.3,57.04806,-135.36472,5,-351,36,0,0,2.714542155,-1.178553544,-3.048313049
COOP:417300,PROCTOR RESERVOIR TX US,372.2,31.9633,-98.4941,5,24,-21,6,0,-2.126689976,-0.387138093,0.381206022
COOP:356784,PORT ORFORD 2 OR US,12.8,42.7519,-124.5011,5,-69,38,0,0,2.884409949,-1.160268599,-0.469314707
COOP:093621,GAINESVILLE GA US,356.6,34.3006,-83.86,5,-28,-2,0,0,-0.512945932,-0.420696345,-0.094353956
COOP:446955,PULASKI VA US,563.9,37.0556,-80.7842,5,-194,26,0,0,1.865203185,0.0252412,-1.612487731
COOP:253615,HARRISON NE US,1478.3,42.6858,-103.8841,5,-63,-13,0,0,-1.4472188,1.992271068,-0.414442402
COOP:244558,KALISPELL GLACIER PARK INTERNATIONAL AIRPORT MT US,901.3,48.3042,-114.2636,5,-78,2,0,0,-0.173210344,0.751045966,-0.551623165
COOP:253618,HARRISON 9 NE NE US,1228,42.8002,-103.7866,5,16,-11,0,0,-1.277351006,1.453833212,0.308042949
COOP:253617,HARRISON 4 NW NE US,1546.3,42.7433,-103.9219,5,-11,-13,0,1,-1.4472188,2.13855063,0.061117576
COOP:260438,ARTHUR 4 NW NV US,1905,40.7808,-115.1853,5,31,5,0,0,0.081591347,2.910175317,0.445223711
COOP:456534,PLAIN WA US,590.1,47.7849,-120.6455,5,-105,16,0,0,1.015864214,0.081601855,-0.798548538
COOP:470652,BELGIUM WWTP WI US,210.9,43.5136,-87.8547,5,0,0,0,0,-0.343078138,-0.734121818,0.161716802
COOP:244522,JORDAN MT US,798.6,47.3144,-106.9104,5,-62,-1,0,0,-0.428012035,0.530120804,-0.405297018
COOP:417327,PUTNAM TX US,496.8,32.3663,-99.1925,5,-13,3,13,0,-0.088276447,-0.119102308,0.042826807
COOP:133718,HAWARDEN IA US,362.7,43.003,-96.485,5,-250,-4,1,0,-0.682813726,-0.407574208,-2.124629246
COOP:253605,HARRISBURG 12 WNW NE US,1386.8,41.633,-103.9541,5,209,-13,0,0,-1.4472188,1.795439011,2.073102097
COOP:470645,BEAVER DAM WI US,256,43.4447,-88.8477,5,-96,-5,0,0,-0.767747624,-0.63710405,-0.716240081
COOP:503490,HAINES AIRPORT AK US,4.6,59.24333,-135.50944,5,-12,39,0,0,2.969343847,-1.177908193,0.051972191
