Station, Station Name, Elevation, Latitude, Longitude, Date, DPNP, DPNT, DPT90, DX32,Normalized DPNT,Normalized Elevation,Normalized DPNP, DPNT Class, Elevation Class, DPNP Class, Normalized Latitude, Normalized Longitude, Latitude Class, Longitude Class
COOP:405035,LANCASTER EDGAR EVINS TN US,192,36.0827,-85.826,6,31,3,0,0,-0.034922915,-0.775215508,-0.214870546, Normal, Normal, Normal,-0.081843832,0.875305627,Central,Central
COOP:094648,JASPER 1 NNW GA US,446.5,34.4758,-84.4461,6,0,0,0,0,-0.315416744,-0.227773423,-0.414410225, Normal, Normal, Normal,-0.122731231,0.979078908,Central,Central
COOP:081986,CRESTVIEW BOB SIKES AIRPORT FL US,57.9,30.77972,-86.5225,6,-76,18,24,0,1.367546228,-1.063671239,-0.903604275, Warm, Low, Normal,-0.216777591,0.822926403,Central,Central
COOP:518549,PUU O HOKU RANCH 542.1 HI US,205.4,21.1447,-156.7329,6,0,-1,0,0,-0.408914687,-0.746391445,-0.414410225, Normal, Normal, Normal,-0.461939644,-4.457139953,Central,West
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,6,-106,6,0,0,0.245570913,-1.180258119,-1.09670719, Normal, Low, Dry,0.077896662,1.989475252,Central,East
COOP:020100,ALAMO DAM AZ US,393.2,34.228,-113.5777,6,-7,12,30,0,0.80655857,-0.342424359,-0.459467571, Normal, Normal, Normal,-0.129036475,-1.211718767,Central,West
COOP:461579,CHARLESTON WSFO WV US,279.8,38.3138,-81.7186,6,117,20,4,0,1.554542113,-0.586353366,0.338691143, Warm, Normal, Normal,-0.025073731,1.184196397,Central,East
COOP:081978,CRESCENT CITY FL US,16.2,29.425,-81.5161,6,157,-12,13,0,-1.437392058,-1.153370001,0.596161695, Cold, Low, Normal,-0.251248296,1.199425102,Central,East
COOP:461570,CHARLESTON YEAGER AIRPORT WV US,277.4,38.3794,-81.59,6,225,16,2,0,1.180550342,-0.591515885,1.033861635, Warm, Normal, Wet,-0.023404546,1.193867565,Central,East
COOP:138693,WASHTA IA US,353.6,42.5738,-95.7133,6,0,0,0,0,-0.315416744,-0.427605917,-0.414410225, Normal, Normal, Normal,0.083321513,0.131746267,Central,Central
COOP:035018,MOUNTAINBURG 2 NE AR US,241.7,35.6494,-94.1541,6,-177,10,2,0,0.619562685,-0.66830835,-1.553717421, Normal, Normal, Dry,-0.092869104,0.249003531,Central,Central
COOP:411761,CLARENDON TX US,850.4,34.9414,-100.9126,6,65,-5,14,0,-0.782906458,0.641035449,0.003979424, Normal, Normal, Normal,-0.110884088,-0.259259183,Central,Central
COOP:356820,POWERS OR US,70.1,42.8886,-124.0688,6,-43,0,0,0,-0.315416744,-1.037428436,-0.691191069, Normal, Low, Normal,0.091331565,-2.000685988,Central,West
COOP:099291,WEST POINT GA US,175.3,32.879,-85.1809,6,0,0,0,0,-0.315416744,-0.811138034,-0.414410225, Normal, Normal, Normal,-0.163361636,0.923819391,Central,Central
COOP:042012,CORCORAN IRRIG DIST CA US,61,36.0975,-119.5817,6,-5,25,29,0,2.022031828,-1.057002986,-0.446594044, Very Warm, Low, Normal,-0.081467248,-1.663240456,Central,West
COOP:348900,TISHOMINGO 6 N MESONET OK US,267.9,34.3326,-96.679,6,0,0,6,0,-0.315416744,-0.611950855,-0.414410225, Normal, Normal, Normal,-0.126374939,0.059122267,Central,Central
COOP:503304,GLENNALLEN KCAM AK US,421.5,62.1086,-145.5328,6,27,-31,0,0,-3.213852973,-0.28154966,-0.240617601, Very Cold, Normal, Normal,0.580382409,-3.614853465,Central,West
COOP:205390,MERRILL 1 N MI US,203.6,43.4155,-83.2894,6,0,0,0,0,-0.315416744,-0.750263334,-0.414410225, Normal, Normal, Normal,0.104738479,1.066066772,Central,East
COOP:067958,STAFFORDVILLE CT US,224.3,41.9984,-72.2606,6,-329,-7,0,0,-0.969902344,-0.705736611,-2.532105522, Normal, Normal, Very Dry,0.068680522,1.895470903,Central,East
COOP:036928,SUBIACO AR US,152.4,35.3028,-93.6369,6,11,1,8,0,-0.221918801,-0.860397066,-0.343605823, Normal, Normal, Normal,-0.101688304,0.287898771,Central,Central
COOP:252680,ELSMERE NE US,808.9,42.1717,-100.0106,6,335,-8,5,0,-1.063400287,0.551766897,1.741905656, Cold, Normal, Wet,0.073090121,-0.191425644,Central,Central
COOP:167738,RED RIVER RESEARCH STATION LA US,47.2,32.4219,-93.638,6,-4,-2,10,0,-0.50241263,-1.086687468,-0.44015728, Normal, Low, Normal,-0.174992496,0.287816047,Central,Central
COOP:247342,SAND CREEK MT US,887,47.5775,-108.7272,6,-113,-18,0,0,-1.998379716,0.719763858,-1.141764536, Cold, Normal, Dry,0.210640124,-0.846944291,Central,Central
COOP:036920,STUTTGART 9 ESE AR US,60.4,34.4744,-91.4172,6,428,1,7,0,-0.221918801,-1.058293615,2.340524691, Normal, Low, Very Wet,-0.122766854,0.454827934,Central,Central
COOP:020159,ALPINE AZ US,2453.6,33.8492,-109.1469,6,0,24,0,0,1.928533885,4.089597924,-0.414410225, Warm, Very High, Normal,-0.138675001,-0.878507192,Central,Central
COOP:348879,TIPTON 4 S OK US,386.8,34.43972,-99.1375,6,0,0,22,0,-0.315416744,-0.356191075,-0.414410225, Normal, Normal, Normal,-0.123649282,-0.125765487,Central,Central
COOP:511303,HAWAII VOL NATIONAL PARK HQ 54 HI US,1210.4,19.4297,-155.2562,6,3,0,0,0,-0.315416744,1.41541325,-0.395099933, Normal, High, Normal,-0.505577635,-4.346086975,Central,West
COOP:340830,BLANCHARD 2 SSW OK US,388.6,35.11833,-97.67,6,200,8,8,0,0.432566799,-0.352319186,0.87294254, Normal, Normal, Normal,-0.106382124,-0.015404381,Central,Central
COOP:354622,LA GRANDE OR US,839.7,45.3167,-118.0747,6,126,-3,0,0,-0.595910573,0.61801922,0.396622017, Normal, Normal, Normal,0.15311431,-1.549908813,Central,West
COOP:343628,GOODWELL RESEARCH STATION OK US,999.1,36.5913,-101.618,6,112,7,15,0,0.339068856,0.960896502,0.306507323, Normal, Normal, Normal,-0.068902559,-0.312307717,Central,Central
COOP:190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,6,0,0,0,0,-0.315416744,-0.778442082,-0.414410225, Normal, Normal, Normal,0.074123184,1.981721774,Central,East
COOP:138706,WATERLOO MUNICIPAL AIRPORT IA US,264.6,42.5544,-92.4011,6,465,2,0,0,-0.128420858,-0.619049318,2.578684952, Normal, Normal, Very Wet,0.082827882,0.38083523,Central,Central
COOP:247425,SCOBEY 4 NW MT US,723.6,48.8306,-105.4758,6,68,-41,0,0,-4.148832401,0.368282379,0.023289715, Very Cold, Normal, Normal,0.24252512,-0.602427699,Central,Central
COOP:232981,FORT LEONARD WOOD MO US,325.5,37.748,-92.1049,6,0,19,4,0,1.46104417,-0.488050407,-0.414410225, Warm, Normal, Normal,-0.039470452,0.403110501,Central,Central
COOP:664614,HUMACAO NATURAL RESERVE US,2.7,18.1505,-66.7719,6,0,0,2,0,-0.315416744,-1.182409168,-0.414410225, Normal, Low, Normal,-0.538126743,2.30824024,Central,Far East
COOP:143153,GOODLAND RENNER FIELD KS US,1114.3,39.36722,-101.69333,6,227,-12,5,0,-1.437392058,1.208697398,1.046735163, Cold, High, Wet,0.001730428,-0.317972795,Central,Central
COOP:368400,SPRINGTOWN 1 NNE PA US,262.1,40.5711,-75.2781,6,126,4,1,0,0.058575027,-0.624426942,0.396622017, Normal, Normal, Normal,0.032363026,1.668544405,Central,East
COOP:354606,LACOMB 3 NNE OR US,158.5,44.6253,-122.7189,6,-100,-8,0,0,-1.063400287,-0.847275664,-1.058086607, Cold, Normal, Dry,0.135521711,-1.899168811,Central,West
COOP:049152,U C L A CA US,131.1,34.0697,-118.4427,6,-11,12,0,0,0.80655857,-0.906214419,-0.485214627, Normal, Normal, Normal,-0.133064402,-1.577583694,Central,West
COOP:511339,HAWI 168 HI US,176.8,20.2402,-155.8388,6,0,0,0,0,-0.315416744,-0.807911459,-0.414410225, Normal, Normal, Normal,-0.48495455,-4.389900522,Central,West
COOP:418996,THOMPSONS 3 WSW TX US,21.3,29.4821,-95.6314,6,-158,12,27,0,0.80655857,-1.142399649,-1.431418908, Normal, Low, Dry,-0.249795393,0.137905432,Central,Central
COOP:096838,PATTERSON GA US,32,31.3781,-82.1292,6,0,19,24,0,1.46104417,-1.11938342,-0.414410225, Warm, Low, Normal,-0.201551876,1.153317849,Central,East
COOP:411810,CLEVELAND TX US,59.7,30.3637,-95.084,6,204,1,12,0,-0.221918801,-1.05979935,0.898689595, Normal, Low, Normal,-0.227363175,0.179071816,Central,Central
COOP:245144,LOLO HOT SPRINGS MT US,1272.5,46.7258,-114.533,6,0,0,0,0,-0.315416744,1.548993421,-0.414410225, Normal, High, Normal,0.188968709,-1.283560651,Central,West
COOP:122620,ELNORA IN US,145.7,38.87,-87.09167,6,0,0,5,0,-0.315416744,-0.874809097,-0.414410225, Normal, Normal, Normal,-0.010921282,0.780122839,Central,Central
COOP:445880,MUSTOE 1 SW VA US,725.4,38.3311,-79.6586,6,-64,9,0,0,0.526064742,0.372154268,-0.826363109, Normal, Normal, Normal,-0.024633535,1.339115564,Central,East
COOP:130923,BRITT IA US,378,43.1016,-93.8013,6,0,0,0,0,-0.315416744,-0.375120311,-0.414410225, Normal, Normal, Normal,0.096751328,0.275535319,Central,Central
COOP:033734,JONESBORO 2 NE AR US,94.5,35.849,-90.6589,6,705,11,11,0,0.713060628,-0.984942829,4.12350827, Normal, Normal, Very Wet,-0.087790304,0.511854732,Central,Central
COOP:042081,COVELO CA US,430.7,39.8158,-123.2444,6,0,0,0,0,-0.315416744,-0.261760005,-0.414410225, Normal, Normal, Normal,0.013144498,-1.93868824,Central,West
COOP:294862,LAS VEGAS WASTE WATER PLANT NM US,1935.2,35.5677,-105.213,6,0,0,0,0,-0.315416744,2.97449389,-0.414410225, Normal, Very High, Normal,-0.094947952,-0.582664225,Central,Central
COOP:049122,UKIAH CA US,193.9,39.1466,-123.2102,6,0,0,0,0,-0.315416744,-0.771128514,-0.414410225, Normal, Normal, Normal,-0.003883224,-1.936116281,Central,West
COOP:132110,DECORAH IA US,262.1,43.3043,-91.7952,6,349,15,0,0,1.087052399,-0.624426942,1.832020349, Warm, Normal, Wet,0.101909007,0.426401019,Central,Central
COOP:259193,WESTON 3 NW NE US,406.9,41.2211,-96.7775,6,465,-11,3,0,-1.343894115,-0.312954981,2.578684952, Cold, Normal, Very Wet,0.048902206,0.051714724,Central,Central
COOP:338025,STEUBENVILLE OH US,302.4,40.3765,-80.6283,6,-30,11,2,0,0.713060628,-0.537739649,-0.607513139, Normal, Normal, Normal,0.02741145,1.26619075,Central,East
COOP:423348,GRANTSVILLE 2 W UT US,1386.8,40.602,-112.5076,6,-4,2,4,0,-0.128420858,1.794858373,-0.44015728, Normal, High, Normal,0.033149273,-1.131243524,Central,West
COOP:418942,TEXARKANA TX US,118.9,33.4368,-94.0773,6,20,0,12,0,-0.315416744,-0.932457223,-0.285674948, Normal, Normal, Normal,-0.149168475,0.254779159,Central,Central
COOP:369050,UNIONTOWN 1 NE PA US,291.4,39.915,-79.7191,6,-176,19,0,0,1.46104417,-0.561401193,-1.547280657, Warm, Normal, Dry,0.015668631,1.334565754,Central,East
COOP:143100,GLEN ELDER LAKE KS US,457.2,39.5038,-98.315,6,315,0,5,0,-0.315416744,-0.204757194,1.613170379, Normal, Normal, Wet,0.005205691,-0.063910625,Central,Central
COOP:245153,LOMA 1 WNW MT US,785.8,47.9362,-110.5023,6,34,-32,0,0,-3.307350916,0.502077654,-0.195560255, Very Cold, Normal, Normal,0.219767207,-0.980437987,Central,Central
COOP:049111,TWITCHELL DAM CA US,177.4,34.988,-120.3211,6,-8,-48,0,0,-4.803318001,-0.80662083,-0.465904335, Very Cold, Normal, Normal,-0.109698356,-1.718845909,Central,West
COOP:411800,CLEBURNE TX US,238.7,32.3138,-97.4061,6,259,-11,8,0,-1.343894115,-0.674761499,1.252711605, Cold, Normal, Wet,-0.177743089,0.004441817,Central,Central
COOP:193505,HAVERHILL MA US,6.1,42.7594,-71.0602,6,-229,-1,1,0,-0.408914687,-1.1750956,-1.88842914, Normal, Low, Dry,0.088044085,1.98574516,Central,East
COOP:248902,WHITEFISH MT US,944.9,48.408,-114.3594,6,56,-13,0,0,-1.530890001,0.844309622,-0.053951451, Cold, Normal, Normal,0.231772108,-1.270505327,Central,West
COOP:369042,UNION CITY FILTRATION PLANT PA US,426.7,41.9004,-79.861,6,0,0,0,0,-0.315416744,-0.270364202,-0.414410225, Normal, Normal, Normal,0.066186922,1.32389438,Central,East
COOP:010655,BELLE MINA AL US,183.8,34.6891,-86.8819,6,266,5,7,0,0.15207297,-0.792854113,1.297768952, Normal, Normal, Wet,-0.117303835,0.795898273,Central,Central
COOP:021282,CAREFREE AZ US,771.1,33.8161,-111.9019,6,-9,12,26,0,0.80655857,0.470457227,-0.472341099, Normal, Normal, Normal,-0.139517227,-1.085692777,Central,West
COOP:295937,MOSQUERO 1 NE NM US,1665.7,35.8022,-103.9438,6,31,-2,9,0,-0.50241263,2.394786064,-0.214870546, Normal, Very High, Normal,-0.088981125,-0.487215969,Central,Central
COOP:132171,DENISON IA US,427,42.0363,-95.3288,6,528,-19,0,0,-2.091877658,-0.269718888,2.984201073, Very Cold, Normal, Very Wet,0.069644883,0.160662004,Central,Central
COOP:248930,WHITE SULPHUR SPRNGS 2 MT US,1536.2,46.5436,-110.9,6,69,-35,0,0,-3.587844744,2.11622516,0.029726479, Very Cold, Very High, Normal,0.184332649,-1.010346411,Central,West
COOP:043191,FORT ROSS CA US,34.1,38.515,-123.2447,6,0,0,0,0,-0.315416744,-1.114866216,-0.414410225, Normal, Low, Normal,-0.019954219,-1.938710801,Central,West
COOP:242421,DIVIDE MT US,1630.7,45.751,-112.7547,6,70,-30,0,0,-3.12035503,2.319499333,0.036163243, Very Cold, Very High, Normal,0.164165027,-1.149826304,Central,West
COOP:302953,FORT PLAIN NY US,93,42.9383,-74.6228,6,0,0,0,0,-0.315416744,-0.988169403,-0.414410225, Normal, Normal, Normal,0.092596176,1.717825245,Central,East
COOP:422253,DUCHESNE UT US,1682.5,40.1677,-110.395,6,-75,-3,0,0,-0.595910573,2.430923694,-0.897167511, Normal, Very High, Normal,0.022098556,-0.972368654,Central,Central
COOP:668812,SAN JUAN L M MARIN INTERNATIONAL AIRPORT US,2.7,18.4325,-66.01083,6,-364,19,25,0,1.46104417,-1.182409168,-2.757392256, Warm, Low, Very Dry,-0.530951283,2.365475352,Central,Far East
COOP:137669,SIDNEY 1 SSE IA US,347.5,40.736,-95.643,6,135,7,2,0,0.339068856,-0.440727319,0.454552891, Normal, Normal, Normal,0.036558889,0.137033071,Central,Central
COOP:248957,WIBAUX 2 E MT US,821.7,46.9878,-104.1567,6,15,-33,0,0,-3.400848858,0.57930033,-0.317858767, Very Cold, Normal, Normal,0.195635271,-0.50322679,Central,Central
COOP:668814,WEATHER FORECAST OFFICE SAN JUAN US,3,18.4312,-65.9917,6,0,0,15,0,-0.315416744,-1.181763854,-0.414410225, Normal, Low, Normal,-0.530984361,2.366913994,Central,Far East
COOP:137664,SIBLEY 3 NE IA US,466,43.4047,-95.7483,6,786,-3,0,0,-0.595910573,-0.185827959,4.644886139, Normal, Normal, Very Wet,0.104463675,0.129114145,Central,Central
COOP:446999,RADFROD 3 N VA US,548.6,37.2008,-80.5864,6,-146,19,1,0,1.46104417,-0.008151275,-1.354177743, Warm, Normal, Dry,-0.053393897,1.269341776,Central,East
COOP:295968,MOUNTAINAIR 8 NW NM US,2033.6,34.6241,-106.3102,6,0,26,14,0,2.115529771,3.186157156,-0.414410225, Very Warm, Very High, Normal,-0.118957753,-0.665177482,Central,Central
COOP:137678,SIGOURNEY IA US,243.8,41.3328,-92.1975,6,302,3,0,0,-0.034922915,-0.663791146,1.529492449, Normal, Normal, Wet,0.051744401,0.396146659,Central,Central
