Station, Station Name, Elevation, Latitude, Longitude, Date, DPNP, DPNT, DT90, DX32, Z (temp), Z (Elevation), Z (precip.),Temperature,Elevation,Precipitation,NORMALIZED LATITUDE,NORMALIZED LONGITUTE
COOP:518549,PUU O HOKU RANCH 542.1 HI US,205.4,21.1447,-156.7329,2,0,0,0,0,0.746299306,-0.746250255,-0.086111893, Normal, Normal, Normal,-0.462045879,-4.454991405
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,2,88,-28,0,12,0.099341885,-1.18001672,1.029004058, Normal, Low, Wet,0.077683678,1.988475763
COOP:020100,ALAMO DAM AZ US,393.2,34.228,-113.5777,2,-120,44,0,0,1.762946681,-0.342376471,-1.606724552, Warm, Normal, Dry,-0.129208539,-1.211155037
COOP:461579,CHARLESTON WSFO WV US,279.8,38.3138,-81.7186,2,154,-35,0,8,-0.06239747,-0.586249139,1.86534102, Normal, Normal, Wet,-0.025266353,1.183590145
COOP:081978,CRESCENT CITY FL US,16.2,29.425,-81.5161,2,301,0,0,0,0.746299306,-1.153134812,3.728091528, Normal, Low, Very Wet,-0.251396194,1.198811413
COOP:461570,CHARLESTON YEAGER AIRPORT WV US,277.4,38.3794,-81.59,2,137,-38,0,6,-0.131714337,-0.591410465,1.649920894, Normal, Normal, Wet,-0.023597498,1.19325659
COOP:138693,WASHTA IA US,353.6,42.5738,-95.7133,2,0,0,0,21,0.746299306,-0.427538355,-0.086111893, Normal, Normal, Normal,0.083107457,0.131653951
COOP:035018,MOUNTAINBURG 2 NE AR US,241.7,35.6494,-94.1541,2,-262,-60,0,3,-0.640038024,-0.668185194,-3.406116199, Normal, Normal, Very Dry,-0.09304832,0.248853956
COOP:411761,CLARENDON TX US,850.4,34.9414,-100.9126,2,-60,-65,0,5,-0.755566135,0.64085619,-0.846418223, Normal, Normal, Normal,-0.111059742,-0.259160561
COOP:356820,POWERS OR US,70.1,42.8886,-124.0688,2,206,0,0,0,0.746299306,-1.037220025,2.524273173, Normal, Low, Very Wet,0.091115925,-1.999736986
COOP:099291,WEST POINT GA US,175.3,32.879,-85.1809,2,0,0,0,0,0.746299306,-0.810981889,-0.086111893, Normal, Normal, Normal,-0.163526912,0.923340287
COOP:042012,CORCORAN IRRIG DIST CA US,61,36.0975,-119.5817,2,-13,32,0,0,1.485679215,-1.056790054,-0.250844931, Warm, Low, Normal,-0.081648718,-1.662456237
COOP:348900,TISHOMINGO 6 N MESONET OK US,267.9,34.3326,-96.679,2,0,0,0,6,0.746299306,-0.611840715,-0.086111893, Normal, Normal, Normal,-0.12654753,0.059065415
COOP:503304,GLENNALLEN KCAM AK US,421.5,62.1086,-145.5328,2,-42,-142,0,28,-2.534699041,-0.281515832,-0.618326324, Very Cold, Normal, Normal,0.580070062,-3.613116227
COOP:205390,MERRILL 1 N MI US,203.6,43.4155,-83.2894,2,0,0,0,24,0.746299306,-0.750121249,-0.086111893, Normal, Normal, Normal,0.104520188,1.065518205
COOP:067958,STAFFORDVILLE CT US,224.3,41.9984,-72.2606,2,84,-42,0,18,-0.224136825,-0.70560481,0.978316969, Normal, Normal, Normal,0.06846936,1.894517319
COOP:036928,SUBIACO AR US,152.4,35.3028,-93.6369,2,-202,-55,0,5,-0.524509913,-0.860229544,-2.64580987, Normal, Normal, Very Dry,-0.101865776,0.287730202
COOP:252680,ELSMERE NE US,808.9,42.1717,-100.0106,2,-15,-59,0,11,-0.616932402,0.551608256,-0.276188475, Normal, Normal, Normal,0.072878088,-0.191360147
COOP:167738,RED RIVER RESEARCH STATION LA US,47.2,32.4219,-93.638,2,-170,-25,0,0,0.168658752,-1.08646768,-2.24031316, Normal, Low, Very Dry,-0.175155473,0.287647519
COOP:247342,SAND CREEK MT US,887,47.5775,-108.7272,2,-12,-106,0,15,-1.702896643,0.719566416,-0.238173159, Cold, Normal, Normal,0.210400892,-0.846558689
COOP:036920,STUTTGART 9 ESE AR US,60.4,34.4744,-91.4172,2,-38,-42,0,4,-0.224136825,-1.058080386,-0.567639235, Normal, Low, Normal,-0.122940157,0.45457785
COOP:020159,ALPINE AZ US,2453.6,33.8492,-109.1469,2,-113,-2,0,1,0.700088061,4.088622161,-1.518022147, Normal, Very High, Dry,-0.138845159,-0.878106176
COOP:348879,TIPTON 4 S OK US,386.8,34.43972,-99.1375,2,0,0,0,7,0.746299306,-0.356140008,-0.086111893, Normal, Normal, Normal,-0.123822412,-0.125732053
COOP:511303,HAWAII VOL NATIONAL PARK HQ 54 HI US,1210.4,19.4297,-155.2562,2,-560,0,0,0,0.746299306,1.415055136,-7.182304304, Normal, High, Very Dry,-0.505675241,-4.343992658
COOP:340830,BLANCHARD 2 SSW OK US,388.6,35.11833,-97.67,2,-132,-66,0,6,-0.778671757,-0.352269013,-1.758785818, Normal, Normal, Dry,-0.106558667,-0.015424839
COOP:354622,LA GRANDE OR US,839.7,45.3167,-118.0747,2,109,-6,0,7,0.607665573,0.617845277,1.295111273, Normal, Normal, Wet,0.152886453,-1.549179936
COOP:343628,GOODWELL RESEARCH STATION OK US,999.1,36.5913,-101.618,2,-28,-52,0,5,-0.455193047,0.960643365,-0.440921513, Normal, Normal, Normal,-0.069086514,-0.31218319
COOP:190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,2,0,0,0,14,0.746299306,-0.778293489,-0.086111893, Normal, Normal, Normal,0.073910947,1.980726071
COOP:138706,WATERLOO MUNICIPAL AIRPORT IA US,264.6,42.5544,-92.4011,2,98,-142,0,23,-2.534699041,-0.618937539,1.155721779, Very Cold, Normal, Wet,0.082613923,0.380621279
COOP:247425,SCOBEY 4 NW MT US,723.6,48.8306,-105.4758,2,-3,-94,0,21,-1.425629177,0.368166117,-0.124127209, Cold, Normal, Normal,0.242279582,-0.6021615
COOP:232981,FORT LEONARD WOOD MO US,325.5,37.748,-92.1049,2,0,-81,0,12,-1.125256089,-0.487968884,-0.086111893, Cold, Normal, Normal,-0.039660227,0.402885672
COOP:664614,HUMACAO NATURAL RESERVE US,2.7,18.1505,-66.7719,2,0,0,0,0,0.746299306,-1.182167272,-0.086111893, Normal, Low, Normal,-0.538217912,2.30708509
COOP:143153,GOODLAND RENNER FIELD KS US,1114.3,39.36722,-101.69333,2,-12,-69,0,11,-0.847988623,1.208387028,-0.238173159, Normal, High, Normal,0.001532506,-0.317845502
COOP:368400,SPRINGTOWN 1 NNE PA US,262.1,40.5711,-75.2781,2,247,-34,0,11,-0.039291848,-0.624313921,3.043815831, Normal, Normal, Very Wet,0.032159046,1.667701634
COOP:354606,LACOMB 3 NNE OR US,158.5,44.6253,-122.7189,2,335,-21,0,3,0.26108124,-0.847111173,4.158931782, Normal, Normal, Very Wet,0.135297333,-1.898269382
COOP:049152,U C L A CA US,131.1,34.0697,-118.4427,2,-133,18,0,0,1.162200504,-0.906036315,-1.77145759, Warm, Normal, Dry,-0.133235669,-1.576841302
COOP:511339,HAWI 168 HI US,176.8,20.2402,-155.8388,2,0,0,0,0,0.746299306,-0.80775606,-0.086111893, Normal, Normal, Normal,-0.485056233,-4.387784809
COOP:418996,THOMPSONS 3 WSW TX US,21.3,29.4821,-95.6314,2,-123,-6,0,0,0.607665573,-1.142166993,-1.644739869, Normal, Low, Dry,-0.249943578,0.137810108
COOP:096838,PATTERSON GA US,32,31.3781,-82.1292,2,0,17,0,0,1.139094882,-1.11915608,-0.086111893, Warm, Low, Normal,-0.2017096,1.152726675
COOP:411810,CLEVELAND TX US,59.7,30.3637,-95.084,2,-76,-11,0,0,0.492137462,-1.059585772,-1.049166577, Normal, Low, Dry,-0.227515796,0.17895639
COOP:245144,LOLO HOT SPRINGS MT US,1272.5,46.7258,-114.533,2,0,0,0,13,0.746299306,1.548604454,-0.086111893, Normal, High, Normal,0.188733762,-1.282961838
COOP:122620,ELNORA IN US,145.7,38.87,-87.09167,2,0,0,0,13,0.746299306,-0.874638246,-0.086111893, Normal, Normal, Normal,-0.011116702,0.779713906
COOP:445880,MUSTOE 1 SW VA US,725.4,38.3311,-79.6586,2,72,-34,0,10,-0.039291848,0.372037111,0.826255703, Normal, Normal, Normal,-0.024826244,1.338433661
COOP:130923,BRITT IA US,378,43.1016,-93.8013,2,0,0,0,12,0.746299306,-0.375064871,-0.086111893, Normal, Normal, Normal,0.096534616,0.275372788
COOP:033734,JONESBORO 2 NE AR US,94.5,35.849,-90.6589,2,-56,-61,0,8,-0.663143646,-0.984746541,-0.795731134, Normal, Normal, Normal,-0.087970524,0.5115768
COOP:042081,COVELO CA US,430.7,39.8158,-123.2444,2,0,0,0,0,0.746299306,-0.261730748,-0.086111893, Normal, Normal, Normal,0.012944319,-1.937769512
COOP:294862,LAS VEGAS WASTE WATER PLANT NM US,1935.2,35.5677,-105.213,2,0,0,0,0,0.746299306,2.97377568,-0.086111893, Normal, Very High, Normal,-0.095126757,-0.582407676
COOP:049122,UKIAH CA US,193.9,39.1466,-123.2102,2,0,0,0,0,0.746299306,-0.77098161,-0.086111893, Normal, Normal, Normal,-0.004080036,-1.935198809
COOP:132110,DECORAH IA US,262.1,43.3043,-91.7952,2,61,-153,0,24,-2.788860885,-0.624313921,0.686866209, Very Cold, Normal, Normal,0.101691276,0.426164816
COOP:259193,WESTON 3 NW NE US,406.9,41.2211,-96.7775,2,7,-67,0,17,-0.801777379,-0.3129139,0.002590512, Normal, Normal, Normal,0.048694956,0.05166149
COOP:338025,STEUBENVILLE OH US,302.4,40.3765,-80.6283,2,-65,-64,0,15,-0.732460513,-0.53764665,-0.909777083, Normal, Normal, Normal,0.027208449,1.265544459
COOP:423348,GRANTSVILLE 2 W UT US,1386.8,40.602,-112.5076,2,-16,58,0,4,2.086425391,1.794412619,-0.288860247, Very Warm, High, Normal,0.032945138,-1.130719091
COOP:418942,TEXARKANA TX US,118.9,33.4368,-94.0773,2,26,-38,0,0,-0.131714337,-0.932273057,0.243354183, Normal, Normal, Normal,-0.149336557,0.254626763
COOP:369050,UNIONTOWN 1 NE PA US,291.4,39.915,-79.7191,2,31,-62,0,12,-0.686249268,-0.561302729,0.306713044, Normal, Normal, Normal,0.015467953,1.333886073
COOP:143100,GLEN ELDER LAKE KS US,457.2,39.5038,-98.315,2,-20,0,0,9,0.746299306,-0.204741103,-0.339547336, Normal, Normal, Normal,0.005007082,-0.063907397
COOP:245153,LOMA 1 WNW MT US,785.8,47.9362,-110.5023,2,22,-128,0,15,-2.211220331,0.50193049,0.192667095, Very Cold, Normal, Normal,0.21952617,-0.979987197
COOP:049111,TWITCHELL DAM CA US,177.4,34.988,-120.3211,2,-160,3,0,0,0.815616172,-0.806465728,-2.113595439, Normal, Normal, Very Dry,-0.109874244,-1.718034536
COOP:411800,CLEBURNE TX US,238.7,32.3138,-97.4061,2,-222,-38,0,4,-0.131714337,-0.674636852,-2.899245313, Normal, Normal, Very Dry,-0.177905522,0.004411667
COOP:193505,HAVERHILL MA US,6.1,42.7594,-71.0602,2,92,-27,0,13,0.122447507,-1.174855393,1.079691146, Normal, Low, Wet,0.087829095,1.984747492
COOP:248902,WHITEFISH MT US,944.9,48.408,-114.3594,2,14,-92,0,16,-1.379417933,0.844083413,0.091292918, Cold, Normal, Normal,0.231528696,-1.269912889
COOP:369042,UNION CITY FILTRATION PLANT PA US,426.7,41.9004,-79.861,2,0,0,0,20,0.746299306,-0.270332958,-0.086111893, Normal, Normal, Normal,0.065976254,1.32321991
COOP:010655,BELLE MINA AL US,183.8,34.6891,-86.8819,2,122,-23,0,1,0.214869996,-0.792702191,1.459844311, Normal, Normal, Wet,-0.117478219,0.795481636
COOP:021282,CAREFREE AZ US,771.1,33.8161,-111.9019,2,-172,42,0,0,1.716735436,0.470317366,-2.265656705, Warm, Normal, Very Dry,-0.139687218,-1.085190588
COOP:295937,MOSQUERO 1 NE NM US,1665.7,35.8022,-103.9438,2,-33,12,0,3,1.023566771,2.394201747,-0.504280374, Warm, Very High, Normal,-0.089161109,-0.48700603
COOP:132171,DENISON IA US,427,42.0363,-95.3288,2,33,-115,0,21,-1.910847243,-0.269687792,0.332056589, Cold, Normal, Normal,0.069433531,0.160555569
COOP:248930,WHITE SULPHUR SPRNGS 2 MT US,1536.2,46.5436,-110.9,2,0,-135,0,18,-2.372959686,2.115705181,-0.086111893, Very Cold, Very High, Normal,0.184098619,-1.009881015
COOP:043191,FORT ROSS CA US,34.1,38.515,-123.2447,2,363,0,0,0,0.746299306,-1.11463992,4.513741402, Normal, Low, Very Wet,-0.020147853,-1.937792062
COOP:242421,DIVIDE MT US,1630.7,45.751,-112.7547,2,93,-89,0,17,-1.310101067,2.318932405,1.092362918, Cold, Very High, Wet,0.163934985,-1.149292797
COOP:302953,FORT PLAIN NY US,93,42.9383,-74.6228,2,0,0,0,0,0.746299306,-0.98797237,-0.086111893, Normal, Normal, Normal,0.092380286,1.716958409
COOP:422253,DUCHESNE UT US,1682.5,40.1677,-110.395,2,-46,79,0,4,2.571643456,2.430331031,-0.669013412, Very Warm, Very High, Normal,0.021896606,-0.971921804
COOP:668812,SAN JUAN L M MARIN INTERNATIONAL AIRPORT US,2.7,18.4325,-66.01083,2,111,14,1,0,1.069778016,-1.182167272,1.320454817, Warm, Low, Wet,-0.531043871,2.364292253
COOP:137669,SIDNEY 1 SSE IA US,347.5,40.736,-95.643,2,-26,-86,0,19,-1.2407842,-0.440656726,-0.415577969, Cold, Normal, Normal,0.036354079,0.136938174
COOP:248957,WIBAUX 2 E MT US,821.7,46.9878,-104.1567,2,-2,-116,0,19,-1.933952865,0.579135329,-0.111455437, Cold, Normal, Normal,0.195399005,-0.503009033
COOP:668814,WEATHER FORECAST OFFICE SAN JUAN US,3,18.4312,-65.9917,2,0,0,0,0,0.746299306,-1.181522106,-0.086111893, Normal, Low, Normal,-0.531076943,2.365730193
COOP:137664,SIBLEY 3 NE IA US,466,43.4047,-95.7483,2,15,-106,0,22,-1.702896643,-0.18581624,0.10396469, Cold, Normal, Normal,0.104245438,0.129023115
COOP:446999,RADFROD 3 N VA US,548.6,37.2008,-80.5864,2,50,5,0,2,0.861827416,-0.008180593,0.547476715, Normal, Normal, Normal,-0.053580919,1.268693946
COOP:295968,MOUNTAINAIR 8 NW NM US,2033.6,34.6241,-106.3102,2,0,35,0,1,1.554996081,3.185390058,-0.086111893, Warm, Very High, Normal,-0.11913181,-0.664880641
COOP:137678,SIGOURNEY IA US,243.8,41.3328,-92.1975,2,100,-126,0,21,-2.165009087,-0.663669034,1.181065324, Very Cold, Normal, Wet,0.051536589,0.39592523
COOP:295960,MOUNTAIN PARK NM US,2073.9,32.9539,-105.8226,2,-98,8,0,1,0.931144283,3.272057329,-1.327945565, Normal, Very High, Dry,-0.161621467,-0.628229331
COOP:160103,ALEXANDRIA 5 SSE LA US,25.9,31.2488,-92.4488,2,227,-15,0,0,0.399714973,-1.132274451,2.790380388, Normal, Low, Very Wet,-0.204998974,0.377035825
COOP:043182,FORT JONES RNG STATION CA US,830.6,41.6,-122.8478,2,0,0,0,0,0.746299306,0.598275248,-0.086111893, Normal, Normal, Normal,0.05833412,-1.907958377
COOP:506147,NABESNA AK US,890,62.3977,-142.9966,2,-16,-47,0,26,-0.339664936,0.726018074,-0.288860247, Normal, Normal, Normal,0.587424726,-3.422478301
COOP:295965,MOUNTAINAIR NM US,1987.3,34.5208,-106.2605,2,-37,41,0,1,1.693629814,3.085819471,-0.554967463, Warm, Very High, Normal,-0.121759748,-0.661144853
COOP:462622,EAST LYNN LAKE WV US,201.8,38.1436,-82.3828,2,0,0,0,5,0.746299306,-0.753992244,-0.086111893, Normal, Normal, Normal,-0.029596218,1.133664386
COOP:043157,FORT BIDWELL CA US,1444.4,41.8715,-120.1574,2,296,49,0,0,1.878474791,1.91828445,3.664732667, Warm, High, Very Wet,0.065241042,-1.705729738
COOP:116011,NASHVILLE 1 E IL US,156.4,38.343,-89.3586,2,-97,-88,0,16,-1.286995444,-0.851627333,-1.315273793, Cold, Normal, Dry,-0.024523509,0.609316133
