Station, Station Name, Elevation, Latitude, Longitude, Date, DPNP, DPNT, DT90, DX32, Z (temp), Z (Elevation), Z (precip.),Temperature,Elevation,Precipitation,NORMALIZED LATITUDE,NORMALIZED LONGITUTE
COOP:354622,LA GRANDE OR US,839.7,45.3167,-118.0747,10,-57,54,0,0,2.167266696,0.618460442,-0.581588406, Very Warm, Normal, Normal,1.209550281,-1.552355041
COOP:343628,GOODWELL RESEARCH STATION OK US,999.1,36.5913,-101.618,10,-13,21,0,0,0.158711523,0.96152888,-0.19200261, Normal, Normal, Normal,-0.546443255,-0.313547985
COOP:190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,10,0,0,0,0,-1.11945995,-0.778779394,-0.076897715, Cold, Normal, Normal,0.584787367,1.982716885
COOP:138706,WATERLOO MUNICIPAL AIRPORT IA US,264.6,42.5544,-92.4011,10,117,-13,0,0,-1.910708957,-0.619297767,0.959046334, Cold, Normal, Normal,0.653635258,0.380270384
COOP:247425,SCOBEY 4 NW MT US,723.6,48.8306,-105.4758,10,-63,32,0,0,0.828229914,0.368584372,-0.634713742, Normal, Normal, Normal,1.916725389,-0.60395067
COOP:232981,FORT LEONARD WOOD MO US,325.5,37.748,-92.1049,10,0,20,0,0,0.097846215,-0.488225823,-0.076897715, Normal, Normal, Normal,-0.313656481,0.40256736
COOP:664614,HUMACAO NATURAL RESERVE US,2.7,18.1505,-66.7719,10,0,0,9,0,-1.11945995,-1.182971694,-0.076897715, Cold, Low, Normal,-4.257668598,2.309553521
COOP:143153,GOODLAND RENNER FIELD KS US,1114.3,39.36722,-101.69333,10,-93,27,0,0,0.523903373,1.209467927,-0.900340421, Normal, High, Normal,0.012212804,-0.319218583
COOP:368400,SPRINGTOWN 1 NNE PA US,262.1,40.5711,-75.2781,10,-131,29,0,0,0.645633989,-0.624678389,-1.236800881, Normal, Normal, Dry,0.25449459,1.669234345
COOP:354606,LACOMB 3 NNE OR US,158.5,44.6253,-122.7189,10,509,51,0,0,1.984670771,-0.847651351,4.429901609, Warm, Normal, Very Wet,1.070405493,-1.90195537
COOP:049152,U C L A CA US,131.1,34.0697,-118.4427,10,-91,40,6,0,1.31515238,-0.906622964,-0.882631976, Warm, Normal, Normal,-1.053917217,-1.580056889
COOP:511339,HAWI 168 HI US,176.8,20.2402,-155.8388,10,0,0,0,0,-1.11945995,-0.8082652,-0.076897715, Cold, Normal, Normal,-3.837114848,-4.395114133
COOP:418996,THOMPSONS 3 WSW TX US,21.3,29.4821,-95.6314,10,98,42,11,0,1.436882997,-1.142939868,0.790816104, Warm, Low, Normal,-1.977175285,0.137103866
COOP:096838,PATTERSON GA US,32,31.3781,-82.1292,10,0,13,5,0,-0.328210943,-1.119910808,-0.076897715, Normal, Low, Normal,-1.59560381,1.153505735
COOP:411810,CLEVELAND TX US,59.7,30.3637,-95.084,10,-266,7,1,0,-0.693402792,-1.060293519,-2.432120938, Normal, Low, Very Dry,-1.799752599,0.178310365
COOP:245144,LOLO HOT SPRINGS MT US,1272.5,46.7258,-114.533,10,0,0,0,0,-1.11945995,1.549953666,-0.076897715, Cold, High, Normal,1.493132752,-1.28574734
COOP:122620,ELNORA IN US,145.7,38.8701,-87.0917,10,0,0,0,0,-1.11945995,-0.875200134,-0.076897715, Cold, Normal, Normal,-0.087832983,0.779944814
COOP:445880,MUSTOE 1 SW VA US,725.4,38.3311,-79.6586,10,175,9,0,0,-0.571672176,0.37245842,1.472591247, Normal, Normal, Wet,-0.196307152,1.339484498
COOP:130923,BRITT IA US,378,43.1016,-93.8013,10,-15,4,0,0,-0.875998717,-0.375232768,-0.209711055, Normal, Normal, Normal,0.763759683,0.274867865
COOP:033734,JONESBORO 2 NE AR US,94.5,35.849,-90.6589,10,-24,29,2,0,0.645633989,-0.985395266,-0.289399059, Normal, Normal, Normal,-0.695831708,0.511417555
COOP:042081,COVELO CA US,430.7,39.8158,-123.2444,10,0,0,0,0,-1.11945995,-0.261809263,-0.076897715, Cold, Normal, Normal,0.102489878,-1.941513307
COOP:294862,LAS VEGAS WASTE WATER PLANT NM US,1935.2,35.5677,-105.213,10,0,0,0,0,-1.11945995,2.976248859,-0.076897715, Cold, Very High, Normal,-0.752443552,-0.584167937
COOP:049122,UKIAH CA US,193.9,39.1466,-123.2102,10,0,0,0,0,-1.11945995,-0.771461748,-0.076897715, Cold, Normal, Normal,-0.032187143,-1.938938842
COOP:132110,DECORAH IA US,262.1,43.3043,-91.7952,10,176,-9,0,0,-1.667247724,-0.624678389,1.48144547, Cold, Normal, Wet,0.804553216,0.425880573
COOP:259193,WESTON 3 NW NE US,406.9,41.2211,-96.7775,10,16,16,0,0,-0.145615018,-0.313032782,0.064769847, Normal, Normal, Normal,0.385307596,0.050829172
COOP:338025,STEUBENVILLE OH US,302.4,40.3765,-80.6283,10,-30,8,0,0,-0.632537484,-0.537942767,-0.342524394, Normal, Normal, Normal,0.215331189,1.266488624
COOP:423348,GRANTSVILLE 2 W UT US,1386.8,40.602,-112.5076,10,-112,27,0,0,0.523903373,1.795955689,-1.068570651, Normal, High, Dry,0.260713239,-1.133281791
COOP:418942,TEXARKANA TX US,118.9,33.4368,-94.0773,10,-227,26,4,0,0.463038065,-0.932880398,-2.086806255, Normal, Normal, Very Dry,-1.181288834,0.254091479
COOP:369050,UNIONTOWN 1 NE PA US,291.4,39.915,-79.7191,10,31,22,0,0,0.219576832,-0.561617503,0.197583187, Normal, Normal, Normal,0.122453955,1.334930254
COOP:143100,GLEN ELDER LAKE KS US,457.2,39.5038,-98.315,10,3,0,0,0,-1.11945995,-0.204774673,-0.050335047, Cold, Normal, Normal,0.039699635,-0.064908847
COOP:245153,LOMA 1 WNW MT US,785.8,47.9362,-110.5023,10,-20,53,0,0,2.106401387,0.502454239,-0.253982168, Very Warm, Normal, Normal,1.736726694,-0.982329304
COOP:049111,TWITCHELL DAM CA US,177.4,34.988,-120.3211,10,-88,0,5,0,-1.11945995,-0.806973851,-0.856069308, Cold, Normal, Normal,-0.869108627,-1.721456755
COOP:411800,CLEBURNE TX US,238.7,32.3138,-97.4061,10,-143,45,7,0,1.619478921,-0.675041008,-1.343051553, Warm, Normal, Dry,-1.407293457,0.0035102
COOP:193505,HAVERHILL MA US,6.1,42.7594,-71.0602,10,134,34,0,0,0.949960531,-1.175654048,1.109568119, Normal, Low, Wet,0.694891667,1.986744191
COOP:248902,WHITEFISH MT US,944.9,48.408,-114.3594,10,0,0,0,0,-1.11945995,0.844877002,-0.076897715, Cold, Normal, Normal,1.831676811,-1.272679295
COOP:369042,UNION CITY FILTRATION PLANT PA US,426.7,41.9004,-79.861,10,0,0,0,0,-1.11945995,-0.270418258,-0.076897715, Cold, Normal, Normal,0.522017249,1.324248482
COOP:010655,BELLE MINA AL US,183.8,34.6891,-86.8819,10,664,22,0,0,0.219576832,-0.79319946,5.802306118, Normal, Normal, Very Wet,-0.929262485,0.795737878
COOP:021282,CAREFREE AZ US,771.1,33.8161,-111.9019,10,-87,29,8,0,0.645633989,0.470816184,-0.847215085, Normal, Normal, Normal,-1.104954414,-1.087686657
COOP:295937,MOSQUERO 1 NE NM US,1665.7,35.8022,-103.9438,10,-70,28,0,0,0.584768681,2.396217843,-0.6966933, Normal, Very High, Normal,-0.705250244,-0.488626673
COOP:132171,DENISON IA US,427,42.0363,-95.3288,10,74,-3,0,0,-1.302055875,-0.269772583,0.57831476, Cold, Normal, Normal,0.54936723,0.159882614
COOP:248930,WHITE SULPHUR SPRNGS 2 MT US,1536.2,46.5436,-110.9,10,0,0,0,0,-1.11945995,2.11750164,-0.076897715, Cold, Very High, Normal,1.45646486,-1.012266871
COOP:043191,FORT ROSS CA US,34.1,38.515,-123.2447,10,0,0,0,0,-1.11945995,-1.115391085,-0.076897715, Cold, Low, Normal,-0.159297134,-1.94153589
COOP:242421,DIVIDE MT US,1630.7,45.751,-112.7547,10,28,46,0,0,1.68034423,2.32088914,0.171020519, Warm, Very High, Normal,1.296953494,-1.151882678
COOP:302953,FORT PLAIN NY US,93,42.9383,-74.6228,10,0,0,0,0,-1.11945995,-0.988623639,-0.076897715, Cold, Normal, Normal,0.730895431,1.718563206
COOP:422253,DUCHESNE UT US,1682.5,40.1677,-110.395,10,-95,19,0,0,0.036980907,2.432375621,-0.918048866, Normal, Very High, Normal,0.173310026,-0.974252107
COOP:668812,SAN JUAN L M MARIN INTERNATIONAL AIRPORT US,2.7,18.4325,-66.01083,10,-248,16,16,0,-0.145615018,-1.182971694,-2.27274493, Normal, Low, Very Dry,-4.200915879,2.366844405
COOP:137669,SIDNEY 1 SSE IA US,347.5,40.736,-95.643,10,140,10,0,0,-0.510806867,-0.440876352,1.162693454, Normal, Normal, Wet,0.287680843,0.136230656
COOP:248957,WIBAUX 2 E MT US,821.7,46.9878,-104.1567,10,-47,31,0,0,0.767364606,0.579719966,-0.493046179, Normal, Normal, Normal,1.545860456,-0.504653096
COOP:668814,WEATHER FORECAST OFFICE SAN JUAN US,3,18.4312,-65.9917,10,0,0,12,0,-1.11945995,-1.182326019,-0.076897715, Cold, Low, Normal,-4.201177505,2.368284449
COOP:137664,SIBLEY 3 NE IA US,466,43.4047,-95.7483,10,-94,13,0,0,-0.328210943,-0.185834885,-0.909194643, Normal, Normal, Normal,0.824758794,0.128304013
COOP:446999,RADFROD 3 N VA US,548.6,37.2008,-80.5864,10,185,11,0,0,-0.449941559,-0.008059145,1.561133473, Normal, Normal, Wet,-0.423780906,1.26964272
COOP:295968,MOUNTAINAIR 8 NW NM US,2033.6,34.6241,-106.3102,10,0,12,0,0,-0.389076251,3.188030128,-0.076897715, Normal, Very High, Normal,-0.942343785,-0.666761598
COOP:137678,SIGOURNEY IA US,243.8,41.3328,-92.1975,10,95,-10,0,0,-1.728113032,-0.664064539,0.764253436, Cold, Normal, Normal,0.407787308,0.395596732
COOP:295960,MOUNTAIN PARK NM US,2073.9,32.9539,-105.8226,10,-97,6,0,0,-0.7542681,3.27476575,-0.935757311, Normal, Very High, Normal,-1.278472835,-0.63005665
COOP:160103,ALEXANDRIA 5 SSE LA US,25.9,31.2488,-92.4488,10,-200,20,0,0,0.097846215,-1.133039524,-1.847742243, Normal, Low, Dry,-1.621625536,0.376679683
COOP:043182,FORT JONES RNG STATION CA US,830.6,41.6,-122.8478,10,0,0,0,0,-1.11945995,0.59887498,-0.076897715, Cold, Normal, Normal,0.461561515,-1.911658544
COOP:506147,NABESNA AK US,890,62.3977,-142.9966,10,0,0,0,0,-1.11945995,0.726718551,-0.076897715, Cold, Normal, Normal,4.647114817,-3.428394926
COOP:295965,MOUNTAINAIR NM US,1987.3,34.5208,-106.2605,10,-80,35,0,0,1.010825839,3.088381015,-0.785235527, Warm, Very High, Normal,-0.963132991,-0.663020343
COOP:462622,EAST LYNN LAKE WV US,201.8,38.1436,-82.3828,10,0,0,0,0,-1.11945995,-0.754458984,-0.076897715, Cold, Normal, Normal,-0.234041673,1.134415549
COOP:043157,FORT BIDWELL CA US,1444.4,41.8715,-120.1574,10,95,58,3,0,2.410727929,1.919925213,0.764253436, Very Warm, High, Normal,0.516201101,-1.709133949
COOP:116011,NASHVILLE 1 E IL US,156.4,38.343,-89.3586,10,175,4,0,0,-0.875998717,-0.852171073,1.472591247, Normal, Normal, Wet,-0.193912268,0.609299926
COOP:021248,CANYON DE CHELLY AZ US,1709.9,36.1533,-109.5394,10,-81,29,0,0,0.645633989,2.491347234,-0.794089749, Normal, Very High, Normal,-0.634591096,-0.909845312
COOP:137613,SHENANDOAH IA US,297.2,40.7672,-95.38,10,235,15,0,0,-0.206480326,-0.549134461,2.003844605, Normal, Normal, Very Wet,0.293959868,0.156028444
